# ident;sexe;age;CSP;type-cylindree;[type-utilisation-a;b;c];[critere-esthetique-a;b;c;d;e;f;g];note-satisfaction;imp-magasin;imp-marque;imp-esthetique;imp-prix;imp-confort-pilote;imp-confort-passager;imp-dimensions;imp-freinage;imp-cylindree;imp-antivol;imp-tableau-de-bord;imp-accessoires;imp-rangement;imp-propulsion;imp-refroidissement;imp-tablier-avant;imp-feux;imp-fiabilite-moteur
# age: 0 homme, 1 femme
# type-utilisation-a;b;c; : 1;0;0; Domicile-travail | 0;1;0; Perso&loisirs | 0;0;1; Professionnel
# critere-esthetique-a;b;c;d;e;f;g; : 1000000 a la mode | innovant nouveau | sportif | discrete / sobre | classique | retro | ressemble a une moto 
# CSP: 0 inactif, 1 ouvrier, 2 employe, 3 classe moyenne, 4 classe sup moyenne, 5 classe sup
150;0;30;5;150;0;1;0;0;0;0;1;0;0;0;7;5;5;5;5;4;2;5;5;4;3;3;3;5;4;5;4;5;5
151;1;30;5;250;0;1;0;0;0;0;1;0;0;0;10;4;5;4;5;5;4;5;4;4;3;3;4;4;4;4;5;5;5
152;0;16;0;125;0;1;0;0;0;0;0;0;0;1;5;1;3;4;4;3;1;3;5;5;1;3;1;4;4;5;1;2;4
153;0;40;4;125;1;0;0;0;0;1;0;0;0;0;9;5;5;4;5;5;4;5;5;4;3;2;4;5;5;4;4;5;5
154;0;50;3;125;1;0;0;0;0;0;1;0;0;0;9;5;4;5;5;4;4;5;4;4;4;3;3;4;4;4;4;4;5
155;0;40;5;150;1;0;0;0;0;0;0;0;1;0;9;3;4;5;5;4;4;5;4;5;3;4;4;4;5;4;4;3;5
156;0;50;5;250;0;1;0;0;0;0;1;0;0;0;10;4;4;5;5;5;4;5;5;5;2;3;5;5;5;5;5;5;5
157;0;40;2;150;1;0;0;1;0;0;0;0;0;0;10;5;5;5;5;5;5;4;5;5;3;5;4;5;5;5;3;5;5
158;0;40;3;125;1;0;0;0;0;1;0;0;0;0;8;5;3;5;3;4;4;5;4;5;2;5;5;4;5;5;5;5;5
159;1;20;3;250;1;0;0;0;1;0;0;0;0;0;8;2;3;5;2;5;3;5;5;5;2;5;2;5;5;3;3;4;5
160;0;40;3;125;0;1;0;0;0;0;0;1;0;0;6;1;1;4;1;1;1;1;2;4;1;1;3;2;2;3;5;2;5
161;0;40;4;150;1;0;0;0;0;0;0;1;0;0;10;1;5;5;2;5;5;4;5;5;1;5;3;2;5;5;5;5;5
162;0;30;3;250;0;1;0;0;0;0;1;0;0;0;10;5;4;5;5;5;5;5;5;3;5;5;5;3;5;5;4;4;5
163;0;30;3;250;0;0;1;0;1;0;0;0;0;0;9;4;4;5;5;5;5;5;5;4;3;4;5;5;5;5;4;4;5
164;0;40;3;150;0;1;0;0;1;0;0;0;0;0;8;5;5;5;5;5;5;5;5;5;2;3;5;5;3;5;4;5;5
165;0;25;3;125;0;1;0;0;1;0;0;0;0;0;8;3;5;5;5;5;5;5;5;4;2;3;4;3;5;4;4;4;5
166;1;30;2;150;0;1;0;0;0;0;1;0;0;0;9;5;5;5;4;5;5;4;5;5;2;4;4;4;3;4;5;5;4
167;0;50;5;250;1;0;0;0;0;0;0;1;0;0;8;4;4;3;4;4;2;3;4;4;2;2;5;4;4;4;5;4;4
168;0;25;1;150;0;1;0;0;1;0;0;0;0;0;8;2;4;4;4;5;4;4;4;4;5;4;4;5;4;4;5;5;5
169;1;18;0;125;1;0;0;0;0;0;1;0;0;0;10;2;2;1;5;5;1;3;3;1;1;1;3;5;5;5;5;5;5
